"","county","year","month","temp","sd_temp"
"2117","Franklin",2012,11,-0.5975,4.95292607404101
"2118","Franklin",2012,12,-3.54435483870968,5.45826268552151
"2119","Franklin",2013,1,-8.35322580645161,9.27183232535441
"2120","Franklin",2013,2,-8.80545454545454,6.49575126615733
"2121","Franklin",2013,3,-3.45322580645161,5.0720050596608
"2122","Franklin",2013,4,3.83166666666667,4.98897909690736
"2123","Franklin",2013,5,12.6758064516129,5.0380335574368
"2124","Franklin",2013,6,15.7141666666667,4.29220906012501
"2125","Franklin",2013,7,19.5411290322581,3.72955106727413
"2126","Franklin",2013,8,17.0975806451613,2.99736807253334
"2127","Franklin",2013,9,12.5333333333333,4.98342733694381
"2128","Franklin",2013,10,7.98306451612903,5.4698199055406
"2129","Franklin",2013,11,-1.65166666666667,6.92825195422647
"2130","Franklin",2013,12,-7.98225806451613,7.20507048676112
"2131","Franklin",2014,1,-10.9733870967742,9.2045459088802
"2132","Franklin",2014,2,-10.0794642857143,6.06665084169717
"2133","Franklin",2014,3,-9.45409836065574,6.67348169425055
"2134","Franklin",2014,4,4.1475,4.78992962865402
"2135","Franklin",2014,5,11.8177419354839,4.59270712673724
"2136","Franklin",2014,6,16.6491666666667,3.37717276785698
"2137","Franklin",2014,7,17.7741935483871,3.43925914076488
"2138","Franklin",2014,8,16.8897849462366,2.76851042137269
"2139","Franklin",2014,9,13.4188888888889,5.29327842687021
"2140","Franklin",2014,10,8.64193548387097,5.12221446210449
"2141","Franklin",2014,11,-0.280113636363636,5.59191503691194
"2142","Franklin",2014,12,-3.80271739130435,5.19131440792137
"2143","Franklin",2015,1,-13.0472222222222,5.4605189751664
"2144","Franklin",2015,2,-16.7922619047619,4.05503178457986
"2145","Franklin",2015,3,-7.30489130434783,5.92054561908072
"2146","Franklin",2015,4,3.48850574712644,4.41543738220002
"2147","Franklin",2015,5,14.0790322580645,5.08987871738058
"2148","Franklin",2015,6,15.1738888888889,3.50080430387539
"2149","Franklin",2015,7,18.4038043478261,3.13047089193553
"2150","Franklin",2015,8,18.1279569892473,2.7017854640556
"2151","Franklin",2015,9,16.4688888888889,4.01161640330813
"2152","Franklin",2015,10,5.83279569892473,4.42514734846575
"2153","Franklin",2015,11,3.71888888888889,5.32473862721822
"2154","Franklin",2015,12,1.50591397849462,4.47713302007841
"2155","Franklin",2016,1,-8.04505494505494,5.67897709365699
"2156","Franklin",2016,2,-6.97241379310345,8.13446500084917
"2157","Franklin",2016,3,-0.531720430107527,6.34025178207629
"2158","Franklin",2016,4,2.27166666666667,5.91148686594939
"2159","Franklin",2016,5,11.9150537634409,5.84558447698028
"2160","Franklin",2016,6,15.7210227272727,4.05808205640165
"2161","Franklin",2016,7,19.1016129032258,2.94946063246153
"2162","Franklin",2016,8,19.758064516129,2.90626469442363
"2163","Franklin",2016,9,14.9111111111111,4.45022899156923
"2164","Franklin",2016,10,8.09139784946237,5.64189310492379
"2165","Franklin",2016,11,2.38202247191011,4.50963770460133
"2166","Franklin",2016,12,-5.45161290322581,6.09044802562793
"2167","Franklin",2017,1,-5.4989247311828,6.34218527391157
"2168","Franklin",2017,2,-4.54821428571429,6.26936732472453
"2169","Franklin",2017,3,-6.58870967741935,7.29217541135799
"2170","Franklin",2017,4,6.63820224719101,5.03831920065831
"2171","Franklin",2017,5,10.2290322580645,4.7981445835448
"2172","Franklin",2017,6,15.9348314606742,4.40292648348788
"2173","Franklin",2017,7,17.8822580645161,2.46593801229976
"2174","Franklin",2017,8,16.9815217391304,3.43605413061745
"2175","Franklin",2017,9,15.0705555555556,4.70719563000372
"2176","Franklin",2017,10,11.1747311827957,4.31518189233181
"2177","Franklin",2017,11,-1.00666666666667,4.94234852967332
"2178","Franklin",2017,12,-9.27849462365591,8.18644956039321
"2179","Fulton",2011,1,-9.43709677419355,5.67233002892015
"2180","Fulton",2011,2,-9.22857142857143,5.3290334849387
"2181","Fulton",2011,3,-3.39516129032258,4.6881295992949
"2182","Fulton",2011,4,4.35535714285714,4.3329773205404
"2183","Fulton",2011,5,12.9693548387097,4.1462367961674
"2184","Fulton",2011,6,17.0589285714286,2.98440556682593
"2185","Fulton",2011,7,19.8607142857143,2.52870033749066
"2186","Fulton",2011,8,17.6403225806452,2.33892494374512
"2187","Fulton",2011,9,14.2982142857143,4.03580002952412
"2188","Fulton",2011,10,7.69615384615385,5.05721114997037
"2189","Fulton",2011,11,2.104,3.94395423401439
"2190","Fulton",2011,12,-3.38548387096774,3.60241108029023
"2191","Fulton",2012,1,-6.80967741935484,6.53063829645616
"2192","Fulton",2012,2,-4.74655172413793,3.61633029846365
"2193","Fulton",2012,3,1.49677419354839,6.05227141223126
"2194","Fulton",2012,4,4.96481481481482,4.33323060364752
"2195","Fulton",2012,5,14.0032258064516,4.55859875188036
"2196","Fulton",2012,6,16.5683333333333,3.98206070662721
"2197","Fulton",2012,7,20.1206896551724,1.99439022373557
"2198","Fulton",2012,8,17.8951612903226,2.8393765406837
"2199","Fulton",2012,9,13.484,4.14406503327349
"2200","Fulton",2012,10,8.19516129032258,3.6732445884329
"2201","Fulton",2012,11,-0.533333333333333,2.91796851077681
"2202","Fulton",2012,12,-1.97321428571429,3.41167608810666
"2203","Fulton",2013,1,-7.98870967741936,7.1434668249786
"2204","Fulton",2013,2,-8.17857142857143,4.86789232228648
"2205","Fulton",2013,3,-3.61379310344828,3.93856610401108
"2206","Fulton",2013,4,3.668,3.86987000783631
"2207","Fulton",2013,5,13.032,4.98769669961466
"2208","Fulton",2013,6,16.764,3.76911509129511
"2209","Fulton",2013,7,21.6735849056604,3.52967643665253
"2210","Fulton",2013,8,17.8745283018868,2.89380343681363
"2211","Fulton",2013,9,13.7604651162791,4.94179885962513
"2212","Fulton",2013,10,8.20283018867925,4.81242797243142
"2213","Fulton",2013,11,-0.620212765957447,5.08363379507633
"2214","Fulton",2013,12,-6.455,5.6680653035859
"2215","Fulton",2014,1,-11.9778846153846,7.12810932128775
"2216","Fulton",2014,2,-9.96489361702128,5.54317946447643
"2217","Fulton",2014,3,-8.08461538461538,5.95317956288855
"2218","Fulton",2014,4,4.35212765957447,4.08903567677728
"2219","Fulton",2014,5,12.6653846153846,4.41608621929297
"2220","Fulton",2014,6,17.738,2.75842975148499
"2221","Fulton",2014,7,19.1278846153846,2.94204499808196
"2222","Fulton",2014,8,17.3288461538462,2.50985012742629
"2223","Fulton",2014,9,13.8735294117647,4.2375152264172
"2224","Fulton",2014,10,8.74895833333333,4.14239227807568
"2225","Fulton",2014,11,0.0728260869565217,5.07740864047946
"2226","Fulton",2014,12,-3.41224489795918,3.2492552129335
"2227","Fulton",2015,1,-12.7480392156863,4.46359676476621
"2228","Fulton",2015,2,-15.2085106382979,4.18683650355409
"2229","Fulton",2015,3,-6.82358490566038,5.33092938005676
"2230","Fulton",2015,4,4.024,3.81672260304196
"2231","Fulton",2015,5,14.757,4.77282924266015
"2232","Fulton",2015,6,16.4586538461538,3.00089400329377
"2233","Fulton",2015,7,19.3792452830189,2.87138458229623
"2234","Fulton",2015,8,18.9540816326531,2.65241314526928
"2235","Fulton",2015,9,16.607,4.04323584798723
"2236","Fulton",2015,10,6.46041666666667,3.89413031195989
"2237","Fulton",2015,11,4.11279069767442,4.30629512932681
"2238","Fulton",2015,12,1.11078431372549,3.5646081653597
"2239","Fulton",2016,1,-8.16979166666667,4.40394817523343
"2240","Fulton",2016,2,-4.68085106382979,6.72647715465669
"2241","Fulton",2016,3,0.883333333333333,4.90335259456901
"2242","Fulton",2016,4,3.4,6.06914326738132
"2243","Fulton",2016,5,11.2531914893617,5.32793503778739
"2244","Fulton",2016,6,16.7659090909091,3.69328071098691
"2245","Fulton",2016,7,19.408064516129,2.18460891901325
"2246","Fulton",2016,8,18.7741935483871,2.40772613917994
"2247","Fulton",2016,9,14.9576923076923,3.62997774945501
"2248","Fulton",2016,10,7.42096774193548,4.63135642826067
"2249","Fulton",2016,11,1.86,3.34404772280747
"2250","Fulton",2016,12,-5.53833333333333,5.72001451850902
"2251","Fulton",2017,1,-5.84677419354839,6.03321273568059
"2252","Fulton",2017,2,-6.36052631578947,3.5922980476511
"2253","Fulton",2017,3,-6.24193548387097,5.87930121661571
"2254","Fulton",2017,4,6.28214285714286,4.54842696222418
"2255","Fulton",2017,5,10.3145161290323,4.72684167897175
"2256","Fulton",2017,6,16.0433333333333,4.03943349846309
"2257","Fulton",2017,7,18.3983870967742,2.11409885731359
"2258","Fulton",2017,8,16.7774193548387,2.72215719328371
"2259","Fulton",2017,9,14.0153846153846,3.97456335289222
"2260","Fulton",2017,10,9.54354838709677,3.85615832004436
"2261","Fulton",2017,11,-0.698076923076923,4.49605339757505
"2262","Fulton",2017,12,-7.78064516129032,6.93244398245615
"2263","Genesee",2007,1,-2.48387096774194,6.58131218039872
"2264","Genesee",2007,2,-8.05446428571429,4.72018178372704
"2265","Genesee",2007,3,0.846774193548387,7.25939115321586
"2266","Genesee",2007,4,5.79333333333333,6.19152281771293
"2267","Genesee",2007,5,14.5024193548387,5.53453707261446
"2268","Genesee",2007,6,20.3382352941176,4.03993302215883
"2269","Genesee",2007,7,20.2290322580645,3.04509210589246
"2270","Genesee",2007,8,21.4918032786885,3.4861174718191
"2271","Genesee",2007,9,18.4191666666667,4.28681553479719
"2272","Genesee",2007,10,14.6766129032258,5.28849445356659
"2273","Genesee",2007,11,3.62916666666667,3.99947339400808
"2274","Genesee",2007,12,-2.39838709677419,3.5946336111653
"2275","Genesee",2008,1,-1.92950819672131,6.93933460456392
"2276","Genesee",2008,2,-4.12241379310345,5.12842245514183
"2277","Genesee",2008,3,-1.0741935483871,3.98240743911333
"2278","Genesee",2008,4,10.8825,5.63749422187685
"2279","Genesee",2008,5,11.8911290322581,3.59884457999322
"2280","Genesee",2008,6,21.4020833333333,3.45750737808375
"2281","Genesee",2008,7,21.7427419354839,2.74812673566227
"2282","Genesee",2008,8,19.3354166666667,2.88600729738637
"2283","Genesee",2008,9,16.485,3.75318283006999
"2284","Genesee",2008,10,8.75483870967742,4.52493736644832
"2285","Genesee",2008,11,3.39916666666667,6.80054516550126
"2286","Genesee",2008,12,-2.05241935483871,5.3117672294583
"2287","Genesee",2009,1,-8.32741935483871,4.21523075053727
"2288","Genesee",2009,2,-2.83482142857143,5.67234855675765
"2289","Genesee",2009,3,1.4758064516129,6.11397714684058
"2290","Genesee",2009,4,7.86666666666667,5.51241024114376
"2291","Genesee",2009,5,13.8604838709677,3.92983686618383
"2292","Genesee",2009,6,18.3825,3.54337320135317
"2293","Genesee",2009,7,20.1140350877193,2.87028735473417
"2294","Genesee",2009,8,20.7596774193548,3.35012648048092
"2295","Genesee",2009,9,15.9725,3.2041078638819
"2296","Genesee",2009,10,8.49435483870968,3.70552428580371
"2297","Genesee",2009,11,6.05833333333333,3.64802206294746
"2298","Genesee",2009,12,-2.80967741935484,4.99653846333112
"2299","Genesee",2010,1,-5.405,5.71615833420444
"2300","Genesee",2010,2,-4.7375,3.02655294473312
"2301","Genesee",2010,3,3.46803278688525,3.83118816194669
"2302","Genesee",2010,4,10.6237288135593,4.57575465730087
"2303","Genesee",2010,5,15.3532258064516,5.87142197265385
"2304","Genesee",2010,6,19.5348214285714,3.07773410811586
"2305","Genesee",2010,7,22.5161290322581,3.01904846307939
"2306","Genesee",2010,8,21.0564516129032,2.80806046871875
"2307","Genesee",2010,9,16.3708333333333,4.6455399757904
"2308","Genesee",2010,10,10.0766129032258,3.25064580899988
"2309","Genesee",2010,11,4.015,3.40187261491896
"2310","Genesee",2010,12,-4.50967741935484,3.84229950264244
"2311","Genesee",2011,1,-6.88934426229508,4.94295892114985
"2312","Genesee",2011,2,-4.70636363636364,5.49993311866284
"2313","Genesee",2011,3,0.0983606557377049,4.97939058531191
"2314","Genesee",2011,4,8.02765957446809,4.99603982855898
"2315","Genesee",2011,5,14.8379032258065,5.34117692473306
"2316","Genesee",2011,6,19.7341666666667,3.25217647678569
"2317","Genesee",2011,7,23.4370967741935,3.02090985485118
"2318","Genesee",2011,8,21.1368852459016,2.33489652945879
"2319","Genesee",2011,9,17.8891666666667,4.1560563492969
"2320","Genesee",2011,10,10.5879032258065,4.78228189483104
"2321","Genesee",2011,11,7.73166666666667,4.49711740693429
"2322","Genesee",2011,12,1.56048387096774,4.27678768198572
"2323","Genesee",2012,1,-1.43387096774194,5.59708482519738
"2324","Genesee",2012,2,-0.304310344827586,3.39123333775769
"2325","Genesee",2012,3,8.37903225806452,7.63697084178581
"2326","Genesee",2012,4,6.85762711864407,4.79957625248207
"2327","Genesee",2012,5,16.983064516129,4.58137662349007
"2328","Genesee",2012,6,19.4816666666667,4.29782135058938
"2329","Genesee",2012,7,23.3681034482759,2.66609146662468
"2330","Genesee",2012,8,21.0232142857143,2.73429339859686
"2331","Genesee",2012,9,16.8641666666667,4.59589068170601
"2332","Genesee",2012,10,11.5427419354839,4.41592541564882
"2333","Genesee",2012,11,3.48,4.30128282007881
"2334","Genesee",2012,12,1.12903225806452,4.78203218673902
"2335","Genesee",2013,1,-2.08870967741935,6.9952877543951
"2336","Genesee",2013,2,-3.97053571428571,4.0861937922463
"2337","Genesee",2013,3,-0.349193548387097,4.67628733862669
"2338","Genesee",2013,4,7.46949152542373,5.77178793303188
"2339","Genesee",2013,5,16.0786885245902,5.62120582420114
"2340","Genesee",2013,6,18.7308333333333,4.2096548800394
"2341","Genesee",2013,7,22.5026315789474,3.61035738551294
"2342","Genesee",2013,8,20.619387755102,2.44361021182736
"2343","Genesee",2013,9,16.0050847457627,4.99363987656622
"2344","Genesee",2013,10,11.5716666666667,5.1495052145621
"2345","Genesee",2013,11,2.51491228070175,6.40003463238593
"2346","Genesee",2013,12,-1.45978260869565,5.78738685577157
"2347","Genesee",2014,1,-7.09083333333333,7.09027438250517
"2348","Genesee",2014,2,-7.1125,5.88282747417508
"2349","Genesee",2014,3,-3.35725806451613,6.53038200106639
"2350","Genesee",2014,4,7.118,4.7639779296598
"2351","Genesee",2014,5,14.9895161290323,4.7405655840957
"2352","Genesee",2014,6,19.8905172413793,3.62998546341577
"2353","Genesee",2014,7,20.5894230769231,2.87816895323721
"2354","Genesee",2014,8,19.9754545454545,2.76686533301564
"2355","Genesee",2014,9,16.9441666666667,4.73142301010647
"2356","Genesee",2014,10,11.6153225806452,4.61725726469018
"2357","Genesee",2014,11,2.61416666666667,6.15952543067024
"2358","Genesee",2014,12,0.0383333333333334,4.12981477266199
"2359","Genesee",2015,1,-7.73709677419355,5.05610275208698
"2360","Genesee",2015,2,-11.7714285714286,4.34932447359626
"2361","Genesee",2015,3,-2.09836065573771,5.23625953658012
"2362","Genesee",2015,4,8.34406779661017,4.65975140621666
"2363","Genesee",2015,5,17.5540322580645,5.11651375279583
"2364","Genesee",2015,6,18.4677966101695,3.76069466611056
"2365","Genesee",2015,7,21.108064516129,3.10547102560166
"2366","Genesee",2015,8,20.427868852459,2.86553550245796
"2367","Genesee",2015,9,19.6233333333333,4.185957828007
"2368","Genesee",2015,10,10.1935483870968,4.34754956297664
"2369","Genesee",2015,11,7.82916666666667,5.29461104080803
"2370","Genesee",2015,12,5.28306451612903,4.24580741658407
"2371","Genesee",2016,1,-3.3,5.23208105166076
"2372","Genesee",2016,2,-1.75862068965517,7.58922445897387
"2373","Genesee",2016,3,4.04655172413793,6.52890914069518
"2374","Genesee",2016,4,5.54661016949153,6.15435691202456
"2375","Genesee",2016,5,14.1838709677419,6.02615048667022
"2376","Genesee",2016,6,19.2166666666667,3.9876787635044
"2377","Genesee",2016,7,23.1614035087719,2.59138368898913
"2378","Genesee",2016,8,23.4975409836066,2.58876460609928
"2379","Genesee",2016,9,18.9525,3.91253337019397
"2380","Genesee",2016,10,12.2213114754098,5.38900469332691
"2381","Genesee",2016,11,6.70258620689655,4.69347645827353
"2382","Genesee",2016,12,-1.07083333333333,4.57386914491465
"2383","Genesee",2017,1,-1.81759259259259,5.88559287829193
"2384","Genesee",2017,2,1.16018518518519,6.3030419402784
"2385","Genesee",2017,3,0.0729508196721312,7.29463029546673
"2386","Genesee",2017,4,10.62,5.11774623546462
"2387","Genesee",2017,5,12.8862903225806,5.00598960389762
"2388","Genesee",2017,6,19.33125,3.72027466034258
"2389","Genesee",2017,7,20.7681034482759,1.91782264779853
"2390","Genesee",2017,8,19.5911290322581,2.77710965729686
"2391","Genesee",2017,9,17.9303571428571,4.23153398546318
"2392","Genesee",2017,10,14.4725806451613,4.56962505226409
"2393","Genesee",2017,11,4.17333333333333,3.87518038141526
"2394","Genesee",2017,12,-4.69516129032258,7.46024301256009
"2395","Greene",2007,1,-2.91294117647059,7.05534309913406
"2396","Greene",2007,2,-8.06951219512195,4.1814239120123
"2397","Greene",2007,3,-1.67411764705882,7.0890828700457
